image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size
436-0078-91.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-91.jpg,1545,1524,1839,1725,0,0.14367836713790894,3840,2160
436-0078-91.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-91.jpg,1822,1992,2131,2145,0,0.19645218551158905,3840,2160
436-0078-91.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-91.jpg,2076,1994,2451,2147,0,0.2329217493534088,3840,2160
436-0078-91.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-91.jpg,1710,1980,1982,2140,0,0.25292831659317017,3840,2160
436-0078-91.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-91.jpg,2002,1993,2282,2153,0,0.43033546209335327,3840,2160
434-0026-138.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-138.jpg,3059,589,3770,1015,0,0.22499148547649384,3840,2160
436-0078-71.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-71.jpg,1373,1948,1716,2128,0,0.12572458386421204,3840,2160
436-0078-71.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-71.jpg,2283,1943,2603,2160,0,0.12723854184150696,3840,2160
436-0078-71.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-71.jpg,1718,1676,1975,1912,0,0.14084891974925995,3840,2160
436-0078-71.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-71.jpg,1219,100,1416,364,0,0.17395535111427307,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,2025,1489,2286,1705,0,0.10373646020889282,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,1467,1146,2309,1674,0,0.10489463061094284,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,2594,1310,2819,1563,0,0.12976914644241333,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,1386,1513,1684,1683,0,0.1336715668439865,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,2420,1967,2718,2135,0,0.15151748061180115,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,1547,1488,1791,1683,0,0.1529984325170517,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,2144,1512,2418,1724,0,0.19829027354717255,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,2798,1947,3023,2126,0,0.2127677947282791,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,2276,1956,2586,2136,0,0.2996378242969513,3840,2160
436-0078-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-97.jpg,2163,1961,2451,2130,0,0.3235533833503723,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1904,922,2150,1125,0,0.10215836018323898,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,3333,1357,3557,1583,0,0.10297749191522598,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,3524,1790,3727,1992,0,0.10492859780788422,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1386,927,1672,1130,0,0.11002109944820404,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,2709,864,3393,1971,0,0.13189570605754852,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1692,1180,1967,1345,0,0.14373254776000977,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,2444,827,3173,1429,0,0.14964784681797028,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1854,1512,2124,1712,0,0.16784262657165527,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1930,842,2338,1223,0,0.17047707736492157,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,2405,1025,3182,1817,0,0.1994418352842331,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,2041,932,2486,1350,0,0.20882657170295715,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,2123,815,2844,1425,0,0.22840847074985504,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,2110,1020,2414,1269,0,0.24121500551700592,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1988,913,2271,1161,0,0.26462194323539734,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1514,1137,2360,1644,0,0.3300454914569855,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1531,859,2335,1377,0,0.33217790722846985,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1974,1497,2223,1705,0,0.35403043031692505,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1822,1084,2589,1701,0,0.36835718154907227,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1842,803,2543,1442,0,0.45816710591316223,3840,2160
436-0078-81.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-81.jpg,1244,1526,1517,1721,0,0.6395227313041687,3840,2160
434-0026-107.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-107.jpg,1779,1750,1955,1963,0,0.7655704617500305,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,2840,1105,3151,1305,0,0.15228748321533203,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1539,1400,1794,1570,0,0.155152827501297,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1535,1988,1888,2144,0,0.1566513031721115,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1379,1984,1717,2131,0,0.16577644646167755,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,2483,851,3179,1416,0,0.1726314276456833,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,2590,1190,2844,1385,0,0.1787121444940567,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1752,1612,2006,1789,0,0.17919376492500305,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,832,1964,1078,2117,0,0.17971129715442657,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1704,1067,2668,1761,0,0.2019703984260559,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1747,1526,1996,1732,0,0.2084207683801651,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,3193,1174,3403,1392,0,0.21027502417564392,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1685,2001,2020,2150,0,0.23129713535308838,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,2367,1063,3252,1626,0,0.2573838233947754,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1538,929,1831,1179,0,0.2795035243034363,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1421,678,2369,1437,0,0.30007630586624146,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,2265,1511,2519,1712,0,0.31709179282188416,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,2177,1509,2417,1719,0,0.34778881072998047,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1556,1445,1797,1671,0,0.3704816401004791,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,1251,1989,1539,2126,0,0.41068676114082336,3840,2160
434-0026-159.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-159.jpg,519,1982,791,2132,0,0.7049056887626648,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,2160,1471,2396,1718,0,0.10414037108421326,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,2005,1495,2281,1719,0,0.11435945332050323,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,1560,1535,1812,1716,0,0.1195952370762825,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,2274,1958,2575,2149,0,0.12899863719940186,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,563,1993,794,2157,0,0.1300611048936844,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,1846,1954,2141,2130,0,0.13181519508361816,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,1215,1999,1555,2160,0,0.14184938371181488,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,2583,1942,2883,2133,0,0.1462642103433609,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,2389,1981,2738,2145,0,0.1530550867319107,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,2009,1962,2286,2137,0,0.3468689024448395,3840,2160
436-0078-94.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-94.jpg,2108,1971,2413,2136,0,0.5588647723197937,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,1036,748,2188,1350,0,0.10137955844402313,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,1425,1047,2287,1644,0,0.10962510108947754,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,1369,1095,1766,1477,0,0.11468619853258133,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,959,1971,1219,2160,0,0.12065275758504868,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,2140,1353,2399,1578,0,0.12601736187934875,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,1710,1935,1975,2116,0,0.14049209654331207,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,861,808,1013,1117,0,0.16536526381969452,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,1816,1963,2162,2121,0,0.19014278054237366,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,831,1926,1085,2115,0,0.19940978288650513,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,1978,1962,2307,2121,0,0.20539359748363495,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,1136,461,2062,1141,0,0.2312992662191391,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,839,738,1020,980,0,0.2552046477794647,3840,2160
434-0026-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-23.jpg,2132,1966,2417,2120,0,0.33530035614967346,3840,2160
436-0078-23.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-23.jpg,2909,623,3386,1060,0,0.1769171953201294,3840,2160
436-0078-49.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-49.jpg,2751,1830,2966,2016,0,0.11288806051015854,3840,2160
436-0078-49.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-49.jpg,2389,1205,2734,1667,0,0.171268031001091,3840,2160
436-0078-49.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-49.jpg,2513,1707,2937,2048,0,0.2067662924528122,3840,2160
436-0078-49.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-49.jpg,2144,1179,2825,2142,0,0.299076110124588,3840,2160
434-0026-91.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-91.jpg,3223,1519,3425,1730,0,0.1446918398141861,3840,2160
433-0013-19.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-19.jpg,1425,219,1688,437,0,0.18420341610908508,3840,2160
433-0013-19.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/433-0013-19.jpg,2636,1972,3000,2158,0,0.24916605651378632,3840,2160
434-0026-16.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-16.jpg,1870,1356,2131,1545,0,0.1518571674823761,3840,2160
434-0026-16.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-16.jpg,1706,836,1939,1114,0,0.5997946858406067,3840,2160
434-0026-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-97.jpg,2045,1258,2194,1526,0,0.10826948285102844,3840,2160
434-0026-97.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-97.jpg,2260,772,2426,997,0,0.15083341300487518,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,639,1822,948,2007,0,0.1696310043334961,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1394,1921,1662,2127,0,0.1837383508682251,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,2131,1782,2403,2002,0,0.18741419911384583,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1262,1697,1604,2072,0,0.19301587343215942,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,863,1406,1898,2008,0,0.19402487576007843,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,975,1666,1269,1855,0,0.19949622452259064,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1746,1757,2043,1944,0,0.20062552392482758,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,504,1654,800,1854,0,0.20533059537410736,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1687,1498,2012,1698,0,0.21920661628246307,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1640,1409,2077,1574,0,0.23150046169757843,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,2858,1527,3164,1741,0,0.23619428277015686,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1380,1426,2444,1984,0,0.24240778386592865,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1277,1950,1547,2142,0,0.24457021057605743,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,355,1827,638,1976,0,0.28028321266174316,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,2095,1670,2395,1868,0,0.3209400773048401,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,497,1802,807,1989,0,0.3608587384223938,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1777,1687,2147,1899,0,0.38083115220069885,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,1356,1814,1667,2007,0,0.3981294631958008,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,2824,1661,3150,1858,0,0.42516347765922546,3840,2160
434-0026-2.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-2.jpg,2536,1674,2889,1848,0,0.4728645086288452,3840,2160
434-0026-101.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-101.jpg,1636,1173,1815,1396,0,0.7247667908668518,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,1937,1936,2283,2083,0,0.10118144005537033,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,1598,865,1794,1112,0,0.1407025158405304,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,2432,1662,2685,1906,0,0.14981648325920105,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,561,1570,783,1902,0,0.17274896800518036,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,2314,1294,2515,1553,0,0.247051402926445,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,1006,1526,1214,1754,0,0.313535213470459,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,2101,1298,2398,1555,0,0.31896716356277466,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,2360,1689,2594,1872,0,0.39007627964019775,3840,2160
434-0026-146.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-146.jpg,1128,1540,1365,1761,0,0.41986995935440063,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1173,1653,1594,1779,0,0.101739302277565,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,793,907,1051,1161,0,0.10831809043884277,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1568,1180,2277,1603,0,0.1179063469171524,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,810,1038,1073,1267,0,0.12075930833816528,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,2176,915,2389,1137,0,0.12718765437602997,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1866,794,2579,1401,0,0.1274494230747223,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1526,1291,1846,1651,0,0.1528765857219696,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1727,1302,1934,1502,0,0.1792619377374649,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,779,1539,1035,1735,0,0.1985349953174591,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1074,1650,1370,1785,0,0.20550015568733215,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1849,1965,2129,2097,0,0.2585810422897339,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1386,1599,1661,1794,0,0.30686286091804504,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1443,1507,1672,1722,0,0.46535319089889526,3840,2160
434-0026-158.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/434-0026-158.jpg,1530,1489,1761,1701,0,0.49424317479133606,3840,2160
436-0078-5.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-5.jpg,1857,1204,2578,1642,0,0.10003723204135895,3840,2160
436-0078-5.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-5.jpg,2419,1963,2694,2134,0,0.15783952176570892,3840,2160
436-0078-5.jpg,/home/chandra_codin/fuming_spectre/TrainYourOwnYOLO/Data/Source_Images/Test_Images/436-0078-5.jpg,1265,1953,1501,2142,0,0.1676025092601776,3840,2160
